,norm_form,real_view,f_a,f_b,f_ab,f_a_contrasting,f_b_contrasting,f_ab_contrasting,part_of_speech_a,part_of_speech_b,syntax_templates,mi,mi3,t_score,dice,chi_sq,jaccard,poisson_stirling,log_dice,minimum_sensitivity,mi_contrasting,mi3_contrasting,t_score_contrasting,dice_contrasting,chi_sq_contrasting,jaccard_contrasting,poisson_stirling_contrasting,log_dice_contrasting,minimum_sensitivity_contrasting,weirdness,cw,dw,value,check_frequency,check_collect,measure_comb_3,measure_comb_5,measure_comb_weardness,rang_mi,rang_mi3,rang_t_score,rang_minimum_sensitivity,rang_dice,rang_weirdness,measure_comb_weirdness,class
2505,"('двигать', 'этот')",двигать это,28,4289,1,41,15635,1,INFN,ADJF,1,3.0799711828746683,3.0799711828746683,0.881740432006066,8.326949338840222e-06,6.473921572080105e-06,0.0002316960148285,-17.87378052269316,-15.87378052269316,0.0002331545814875,2.4838147588489035,2.4838147588489035,0.8212289240827746,1.5599772243325249e-06,1.0520750750741403e-06,6.379585326953749e-05,-20.290043603430487,-18.290043603430487,6.395906619763352e-05,3.531073023500854,0.0,6.625182861823457,0.25,0.5,0.0,1728665.1834939232,11067049885.771782,10407601.453833016,10000,10000,10000,10000,10000,10000,1458225.1192317626,0
2532,"('этот', 'группа')",эта группа,4289,1813,101,15635,475,10,ADJF,NOUN,1,3.7213743779399087,17.037797343443497,9.28794509418834,1.2988754953248842e-05,0.0011204869485953,0.0168305282452924,-1740.47011009042,-15.23237732762792,0.0235486127302401,2.2715111551360394,8.915367344910765,2.5073293788580844,1.3465066567922845e-06,8.465084226125417e-06,0.0006211180124223,-205.0234720714335,-18.50234720714335,0.0006395906619763,35.663837537358624,102.1315615458528,31.740219128149427,0.8,1.0,0.6,1728665.1834939232,2925961405.8052564,10407601.453833016,10000,10000,10000,10000,10000,10000,237403.3518664988,1
2540,"('говорить', 'ещё')",говорят еще,448,1110,2,10099,11241,22,INFN,ADVB,1,2.030052822272756,4.030052822272756,1.0679488735775358,4.021879021879022e-06,4.587012534489735e-06,0.0012853470437017,-37.84739776659014,-16.92369888329507,0.0018018018018018,-0.5251176064951366,8.393745630779458,-2.059331188764693,1.9379356892341842e-07,8.218484771460702e-07,0.001031991744066,-512.5774713130396,-21.298975968774528,0.0019571212525576,0.3210066385000776,17.548641946590408,1.00837230591432,0.1,0.0,0.2,1728665.1834939232,10206681312.010887,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
2564,"('дальний', 'расстояние')",дальнего расстояния,46,362,1,499,423,4,ADJF,NOUN,1,5.93034386242761,5.93034386242761,0.983602085682352,6.005284650492433e-05,5.8099511347506175e-05,0.0024570024570024,-15.023407843140218,-13.023407843140218,0.0027624309392265,6.086448503822179,10.08644850382218,1.9705675490485075,1.8950430411650724e-05,7.358710736580568e-05,0.0043572984749455,-66.74963943382885,-14.68740985845721,0.0080160320641282,0.8827682558752135,0.0,3.014874883946681,0.25,0.5,0.0,1728665.1834939232,6197996023.802119,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
2591,"('мочь', 'сменить')",может сменить,3445,16,2,15899,100,0,NOUN,INFN,1,5.203463437976175,7.203463437976175,1.3758325503750028,3.62844702467344e-05,6.868342549605897e-05,0.0005782017924255,-31.500576535183303,-13.750288267591651,0.0005805515239477,0.0,0.0,0.0,0.0,1.236519109840559e-07,0.0,0.0,0.0,0.0,0.0,21.13360444731157,13.731175949310032,0.25,0.5,0.0,1728665.1834939232,5033430442.115041,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
2604,"('место', 'назначение')",место назначения,731,36,2,3884,166,6,NOUN,NOUN,1,6.270099108173079,8.27009910817308,1.395889275149913,7.599939200486396e-05,0.0001480853373216,0.0026143790849673,-29.3673051947895,-12.68365259739475,0.0027359781121751,5.060453946234429,10.23037894767674,2.376084480343766,9.30601913317534e-06,5.253971304329009e-05,0.0014836795252225,-106.28042649626975,-15.71340441604496,0.0015447991761071,1.1770243411669514,19.13360444731157,3.198512807074798,0.25,0.5,0.0,1728665.1834939232,3959792260.1947694,10407601.453833016,10000,10000,10000,10000,10000,10000,1671811.3063479008,0
2611,"('который', 'ездить')",который ездит,6404,4,2,20852,376,8,ADJF,INFN,1,6.308994113051572,8.308994113051572,1.3963766972906726,7.807620237351655e-05,0.0001522382792579,0.0003122073056509,-29.28951518503252,-12.644757592516257,0.000312304809494,1.87137136600574,7.87137136600574,2.055379804020013,1.0203623510781148e-06,4.3106086448907884e-06,0.0003770028275212,-167.2198959701892,-18.90248699627365,0.0003836562440053,0.8827682558752135,18.811676352424204,2.536407319904048,0.25,0.5,0.0,1728665.1834939232,3928584991.806809,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
2649,"('сам', 'этот')",сам этот,926,4289,7,9187,15635,7,ADJF,ADJF,1,0.8398126437296398,6.454522487844848,1.1675273980900618,1.7625076354348637e-06,2.4025098050909906e-06,0.0013440860215053,-140.79757343286732,-18.113939061838188,0.0016320820704126,-2.516656427821516,3.098053416293692,-12.494674642186892,4.873336925910903e-08,7.608102263068067e-06,0.0002820874471086,-177.03360353070633,-23.290514790100907,0.0004477134633834,3.5310730235008543,51.44828680757754,6.788080089982332,0.7,1.0,0.4,1728665.1834939232,10159931592.848211,10407601.453833016,10000,10000,10000,10000,10000,10000,1457840.9714132084,0
2654,"('основной', 'компонент')",основной компонент,574,251,13,55,2,0,ADJF,NOUN,1,6.517740943082461,13.918620379364643,3.5662020536209704,9.023140885933616e-05,0.0011475447487697,0.0160098522167487,-187.66813991230973,-12.436010762485369,0.0226480836236933,0.0,0.0,0.0,0.0,8.555072777059028e-12,0.0,0.0,0.0,0.0,0.0,68.21081489485991,29.52101202602305,0.7,1.0,0.4,1728665.1834939232,1341941007.4159603,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
2686,"('этот', 'вопрос')",этот вопрос,4289,504,74,15635,1795,148,ADJF,NOUN,1,5.119499547061305,17.538406278319204,8.354872147355765,3.423301394856536e-05,0.002389597492062,0.0156812884085611,-1171.7346597294827,-13.834252158506525,0.0172534390300769,4.241052000385523,18.65995873164342,11.522175524092727,5.273505179526329e-06,0.0007001133363056,0.0085638236315241,-2742.8553415602923,-16.532806361893865,0.0094659417972497,1.765536511750427,89.03852279443934,4.885594672169282,0.65,0.5,0.8,1728665.1834939232,1762978654.916068,10407601.453833016,10000,10000,10000,10000,10000,10000,852808.1571903354,1
2810,"('уже', 'более')",уже более,1017,1811,5,7118,2698,28,ADVB,ADVB,1,1.4630050056475228,6.106861195422248,1.424963849547332,2.7147547463414608e-06,5.512369162440476e-06,0.0017711654268508,-97.45373349960153,-17.490746699920305,0.0027609055770292,2.386282433878941,12.000992277994149,4.279372325664642,1.4580019416420143e-06,2.670042965477032e-05,0.0028606456885982,-570.8521259952126,-18.387575928400448,0.0039336892385501,0.6305487541965811,39.6799175799136,1.6414430512578244,0.1,0.0,0.2,1728665.1834939232,8753702263.375586,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
2825,"('различный', 'тип')",различного типа,1071,993,23,154,124,1,ADJF,NOUN,1,4.456920989346211,13.504044901460237,4.577459493029024,2.162664327228038e-05,0.0004531459849548,0.0112689857912787,-379.4271064730972,-14.496830716221616,0.0214752567693744,7.552875511197613,7.552875511197613,0.9946745303053416,5.236698785085882e-05,5.181071539789233e-05,0.003610108303249,-15.220982851081777,-13.220982851081777,0.0064935064935064,81.21467954051965,79.38236909006265,29.684203628260533,0.9,1.0,0.8,1728665.1834939232,2533159798.9839306,10407601.453833016,10000,10000,10000,10000,10000,10000,1120943.3345411706,1
2831,"('разный', 'участок')",разных участков,1305,407,13,705,150,0,ADJF,NOUN,1,4.635472347985427,12.03635178426761,3.4604886760803946,2.4475886544852065e-05,0.0002930982978049,0.0076515597410241,-212.1376316485712,-14.3182793575824,0.0099616858237547,0.0,0.0,0.0,0.0,8.224535874309021e-09,0.0,0.0,0.0,0.0,0.0,68.21081489485991,29.52101202602305,0.7,1.0,0.4,1728665.1834939232,2642754876.0260324,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
2872,"('весь', 'этот')",весь этот,2490,4289,40,13464,15635,333,ADJF,ADJF,1,1.9273241728641912,12.571180362638916,4.661726250655922,3.74545512429761e-06,8.13950757979159e-05,0.0059355987535242,-761.0571013081455,-17.026427532703636,0.009326183259501,2.5039256692083,19.262682403350823,15.031181496378046,1.58187530034254e-06,0.0003574032377802,0.0115761663074462,-6749.887586792674,-18.26993269307109,0.0212983690438119,0.4241529157358383,72.32805028953821,1.161074807856887,0.65,0.5,0.8,1728665.1834939232,5260735175.458352,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
2983,"('быть', 'удалённый')",были удаленными,5317,30,1,54004,8,1,INFN,ADJF,1,2.670464358876469,2.670464358876469,0.8429238942584651,6.269199423233653e-06,4.454395909421705e-06,0.0001870557426112,-18.28328734669136,-16.28328734669136,0.000188075982697,3.0530797131123246,3.0530797131123246,0.8795154313404561,2.314643359751129e-06,1.7904863388961662e-06,1.85147469959823e-05,-19.720778649167062,-17.720778649167066,1.8517146878009035e-05,3.531073023500854,0.0,6.625182861823457,0.25,0.5,0.0,1728665.1834939232,11983913233.282072,10407601.453833016,10000,10000,10000,10000,10000,10000,1458225.1192317626,0
2989,"('который', 'сделать')",который сделал,6404,305,8,20852,5119,18,ADJF,INFN,1,2.056328680601323,8.056328680601323,2.1483966434788333,4.095800780250049e-06,1.8904611411765672e-05,0.0011938516639307,-151.17938419973206,-16.897423024966507,0.0012492192379762,-0.7257610718656913,7.614088931018934,-2.773723204365288,1.6863187126627958e-07,1.2973761167488271e-06,0.000693561437984,-422.99314981461146,-21.49961943414508,0.000863226549012,1.5693657882226018,52.29949418751143,3.685256857531341,0.1,0.0,0.2,1728665.1834939232,6565005375.226707,10407601.453833016,10000,10000,10000,10000,10000,10000,1610731.8031977825,0
3003,"('костный', 'мозг')",костный мозг,255,1482,33,4,157,2,ADJF,NOUN,1,6.47046265576159,16.559250894478495,5.679780754985418,8.732237834405017e-05,0.0028170120161286,0.0193661971830985,-477.9485386436058,-12.483289049806238,0.0222672064777327,13.479237613387763,15.479237613387763,1.4140897225971727,0.0031847133757961,0.0063683112852068,0.0125786163522012,-18.58924149778325,-7.294620748891627,0.0127388535031847,58.262704887764095,85.7764990270222,30.30587584597377,0.7,1.0,0.4,1728665.1834939232,1091354775.215547,10407601.453833016,10000,10000,10000,10000,10000,10000,855113.0441016606,0
3028,"('столь', 'многий')",столь многих,160,532,1,729,464,7,ADVB,ADJF,1,3.5765411751792766,3.5765411751792766,0.9161788093491352,1.174812030075188e-05,9.86117963698777e-06,0.0014471780028943,-17.377210530388552,-15.377210530388552,0.0018796992481203,6.213457284882485,11.828167128997691,2.61009700399554,2.0694385317629253e-05,0.0001409827012436,0.005902192242833,-115.92280754177833,-14.560401077396904,0.0096021947873799,0.5044390033572649,0.0,1.930989739656872,0.25,0.5,0.0,1728665.1834939232,10001836663.65204,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
3036,"('играть', 'какуюто')",играть какуюто,256,11,1,831,161,1,INFN,ADVB,1,8.49432008693053,8.49432008693053,0.9972269681288436,0.0003551136363636,0.0003531468842199,0.0037593984962406,-12.459431618637296,-10.459431618637296,0.00390625,4.7442368173944285,4.7442368173944285,0.962688525559382,7.47434431314513e-06,6.926992079016504e-06,0.0010090817356205,-18.02962154488496,-16.02962154488496,0.0012033694344163,3.531073023500854,0.0,6.625182861823457,0.25,0.5,0.0,1728665.1834939232,4137004894.9483953,10407601.453833016,10000,10000,10000,10000,10000,10000,1458225.1192317626,0
3038,"('важный', 'роль')",важнейшую роль,748,824,79,958,276,10,ADJF,NOUN,1,7.024137466674076,19.63169896302828,8.819907505227242,0.0001281735112403,0.0099707159280092,0.0529135967849966,-1100.4395248726064,-11.929614238893752,0.0958737864077669,7.083380154652403,13.727236344427128,3.1389597243409084,3.782033826510544e-05,0.0003726463704212,0.0081699346405228,-156.9047820762699,-13.690478207626986,0.0104384133611691,27.89547688565675,98.70378587027692,28.00966429155952,0.7,1.0,0.4,935015.7903609354,774793952.5417471,10407601.453833016,10000,10000,10000,10000,10000,10000,305781.6635691473,0
3116,"('функция', 'этот')",функция эта,985,4289,4,6,15635,0,NOUN,ADJF,1,-0.0566538094114664,3.943346190588533,-0.0801013298933033,9.4682063548234e-07,6.075012386237306e-09,0.0007590132827324,-84.04162205991717,-19.010405514979293,0.0009326183259501,0.0,0.0,0.0,0.0,7.295921611053704e-09,0.0,0.0,0.0,0.0,0.0,40.26720889462313,17.956375872437768,0.8,1.0,0.6,1728665.1834939232,15383089637.14563,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
3153,"('внешний', 'мир')",внешнее мир,1084,445,13,222,4042,8,ADJF,NOUN,1,4.774380856501288,12.175260292783474,3.4738045506376114,2.6949707699324184e-05,0.0003252106943248,0.008575197889182,-210.33182103786496,-14.17937084906654,0.0119926199261992,4.9985888895495485,10.998588889549548,2.739952281521894,8.915397336970816e-06,6.693090571536731e-05,0.0018796992481203,-142.20215578183874,-15.77526947272984,0.0019792182088075,5.737993663188888,65.6505631565224,9.844358295818925,0.7,1.0,0.4,1728665.1834939232,2516001164.590453,10407601.453833016,10000,10000,10000,10000,10000,10000,1384468.7380693555,0
3180,"('внешний', 'воздействие')",внешнее воздействие,1084,397,37,222,73,1,ADJF,NOUN,1,6.448060832699949,16.86696756395785,6.013093279943579,8.597693029827024e-05,0.00310869287031,0.0256232686980609,-536.7105622961116,-12.50569087286788,0.0341328413284132,7.789617937049266,7.789617937049266,0.9954804900569943,6.170554115759595e-05,6.11490439395356e-05,0.0034013605442176,-14.984240425230125,-12.984240425230125,0.0045045045045045,130.6497018695316,87.96514653406169,36.73393691712227,0.7,1.0,0.4,1698701.6536466952,1081529349.2721615,10407601.453833016,10000,10000,10000,10000,10000,10000,704911.2470469665,1
3187,"('этот', 'функция')",эта функция,4289,985,27,15635,6,0,ADJF,NOUN,1,2.698233692752002,12.20800869707894,4.395521047536234,6.391039289505796e-06,0.0001234787474372,0.0051457975986277,-492.8989863460273,-16.255518012815827,0.0062951737001632,0.0,0.0,0.0,0.0,7.295921611053704e-09,0.0,0.0,0.0,0.0,0.0,82.63384400612117,39.85522089553506,0.9,1.0,0.8,1728665.1834939232,4437547873.729404,10407601.453833016,10000,10000,10000,10000,10000,10000,1575006.056072241,1
3188,"('функция', 'можно')",функцию можно,985,1544,2,6,2695,0,NOUN,PRED,1,0.4173147539560093,2.4173147539560094,0.3552262930120948,1.315062728492149e-06,1.6594213624985493e-07,0.000791452314998,-41.07287390322364,-18.53643695161182,0.0012953367875647,0.0,0.0,0.0,0.0,1.2575956982276772e-09,0.0,0.0,0.0,0.0,0.0,21.13360444731157,13.731175949310032,0.8,1.0,0.6,1728665.1834939232,15581532202.89144,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
3195,"('этот', 'многообразный')",этот многообразный,4289,21,1,15635,8,1,ADJF,ADJF,1,3.495008682153512,3.495008682153512,0.9113053240045494,1.110259911845363e-05,9.22045757762423e-06,0.0002320724065908,-17.458743023414318,-15.458743023414316,0.0002331545814875,4.841366763466987,4.841366763466987,0.9651178388454196,7.99488327470419e-06,7.44685355658501e-06,6.393044367727913e-05,-17.9324915988124,-15.932491598812405,6.395906619763352e-05,3.531073023500854,0.0,6.625182861823457,0.25,0.5,0.0,1728665.1834939232,10176954936.293978,10407601.453833016,10000,10000,10000,10000,10000,10000,1458225.1192317626,0
3228,"('бесконечный', 'число')",бесконечному числу,27,625,3,133,593,0,ADJF,NOUN,1,7.496114324576067,10.666039326018378,1.722456682740518,0.0001777777777777,0.0005274412486964,0.0046224961479198,-40.37291214297529,-11.45763738099176,0.0048,0.0,0.0,0.0,0.0,6.1339094077624405e-09,0.0,0.0,0.0,0.0,0.0,32.568826926091575,15.999439542199834,0.7,1.0,0.4,1728665.1834939232,2298961506.674435,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
3231,"('являться', 'основа')",является основой,2165,742,20,414,96,0,INFN,NOUN,1,3.6602531142203,12.304109303995023,4.118408296951535,1.2449966696339087e-05,0.000211167457037,0.0069276065119501,-345.8699718269506,-15.293498591347529,0.0092378752886836,0.0,0.0,0.0,0.0,3.0910255677403102e-09,0.0,0.0,0.0,0.0,0.0,76.98078444458302,35.31914841424921,0.7,1.0,0.4,1728665.1834939232,3409579933.222594,10407601.453833016,10000,10000,10000,10000,10000,10000,1717909.0445744053,1
3252,"('клетка', 'быть')",клетка была,2848,5317,14,208,54004,5,NOUN,INFN,1,-0.0910235544238062,7.523686289691402,-0.2436776569351172,9.245308138195696e-07,5.4897530740084366e-08,0.001717580664949,-294.6268536398829,-19.044775259991635,0.0026330637577581,0.6745680898585952,5.318424279633319,0.8351272115348889,4.451237230290634e-07,3.104459585285524e-07,9.223900972199164e-05,-110.49645136210398,-20.099290272420795,9.258573439004518e-05,9.887004465802391,68.09712010849441,13.43087047281472,0.7,1.0,0.4,1728665.1834939232,13832089516.692871,10407601.453833016,10000,10000,10000,10000,10000,10000,1318395.3132780322,0
